Date,EventID,Magnitude,Date_decimal,Longitude,Latitude,Depth
18/06/2009 14:03:26,88276,4.4,2009.461879,28.3352,35.1095,58.03
19/06/2009 14:04:57,88305,5.6,2009.464621,28.2998,35.2477,23.83
20/06/2009 08:28:20,88338,4.7,2009.466721,26.8827,37.6532,2.91
21/06/2009 14:00:28,88408,4,2009.470092,25.491,40.0225,19.55
23/06/2009 04:49:18,88505,4.5,2009.474523,30.0517,35.7837,17.84
1/7/2009 9:59,88891,4.3,2009.497031,26.9971,34.7142,10.15
2/7/2009 22:37,88971,4.1,2009.501212,26.9763,35.5727,15.23
7/7/2009 15:57,89130,5,2009.51415,38.7407,38.2547,12.47
9/7/2009 16:28,89233,4,2009.519688,26.7477,35.3728,16.67
15/07/2009 05:07:23,89479,4,2009.534831,28.7342,36.3227,6.97
24/07/2009 05:48:18,89874,4.5,2009.559567,35.7282,37.5455,3.93
28/07/2009 17:38:49,90080,4.6,2009.571878,29.5853,36.1258,35.84
30/07/2009 07:37:50,90121,4.8,2009.576214,39.7365,39.5805,13.72
7/8/2009 16:14,90593,4.2,2009.599114,26.864,36.1697,48.03
8/8/2009 13:52,90631,4.5,2009.601584,27.4128,40.316,24.96
13/08/2009 13:29:28,90817,4.1,2009.615239,28.6087,35.639,34.75
26/08/2009 14:26:34,91449,4.1,2009.650964,28.5788,35.4383,11.45
30/08/2009 00:42:24,91619,4.2,2009.660355,26.3293,38.5108,26.45
10/9/2009 18:29,92288,4.4,2009.692523,32.4992,37.922,15.07
11/9/2009 1:58,92304,4.6,2009.693376,32.5065,37.8922,9.25
11/9/2009 22:14,92370,4,2009.69569,27.008,37.5293,7.09
12/9/2009 0:50,92379,4.5,2009.695987,27.0845,37.5637,19.77
22/09/2009 22:11:31,92819,4.4,2009.725821,30.7943,36.543,61.43
26/09/2009 02:52:51,92926,4.1,2009.734575,27.3837,36.7307,7.93
5/10/2009 1:58,93323,4,2009.759129,39.2918,38.3683,5.16
23/10/2009 14:17:55,94151,4.1,2009.809851,28.1092,35.7157,55.17
7/11/2009 3:13,94724,4.4,2009.849684,31.7552,36.0952,59.55
11/11/2009 15:50,94907,4.6,2009.862082,27.3472,35.7535,42.54
16/11/2009 11:31:15,95072,4.1,2009.875288,27.7333,35.0433,21.64
22/11/2009 02:01:49,95275,4.5,2009.890643,33.678,41.2545,16.12
24/11/2009 02:00:03,95355,4.1,2009.896119,30.0856,35.8942,6.95
25/11/2009 10:53:42,95425,4.5,2009.899874,28.86,37.9157,12.15
1/12/2009 17:53,95630,4.7,2009.917112,26.6418,35.7729,27.51
4/12/2009 6:02,95715,4.8,2009.923977,28.84,37.9212,13.94
4/12/2009 17:19,95769,4.8,2009.925266,29.5623,37.4128,25.02
12/12/2009 15:23,96142,4.1,2009.946962,28.5432,36.4746,46.71
19/12/2009 06:26:03,96342,4.3,2009.965118,27.465,36.2033,60.21
22/12/2009 06:06:18,96423,5.6,2009.9733,31.493,35.665,14.54
23/12/2009 04:44:36,96486,4,2009.975884,26.2378,37.5755,26.78
5/1/2010 2:47,97150,4.5,2010.011277,26.0037,36.1448,20.49
17/01/2010 20:16:03,97795,5.1,2010.046149,27.6848,35.2875,24.75
18/01/2010 00:43:03,97804,4,2010.046657,26.9527,35.1312,27.75
26/01/2010 13:31:13,98150,4.2,2010.070037,26.7983,35.1167,10.93
31/01/2010 04:18:11,98407,4,2010.082683,29.3357,36.9247,6.92
1/2/2010 4:01,98436,4.5,2010.085391,38.036,39.548,14.93
4/2/2010 23:42,98572,4.1,2010.095858,31.915,36.1203,75.33
5/2/2010 21:02,98594,4.1,2010.098292,27.0198,34.9547,1.69
11/2/2010 21:56,98789,4.7,2010.114834,27.2831,35.3246,20.63
14/02/2010 12:20:50,98872,4.2,2010.121957,40.094,38.7493,9.23
19/02/2010 00:34:59,99144,4,2010.134313,33.1522,39.963,17.47
21/02/2010 04:38:37,99255,4.3,2010.140256,40.0292,38.7142,8.64
2/3/2010 0:43,99777,4.2,2010.164466,29.1245,39.0568,24.36
8/3/2010 2:32,100074,5.8,2010.181112,40.0712,38.7665,5.01
12/3/2010 11:43,100446,4.3,2010.193118,28.2008,36.245,12.82
12/3/2010 22:50,100465,4.2,2010.194389,40.0357,38.8157,14.05
13/03/2010 10:27:42,100508,4.3,2010.195715,31.0427,35.8557,10.72
19/03/2010 21:13:56,100862,4,2010.213383,38.972,38.9432,3.2
23/03/2010 19:33:14,101188,4.3,2010.22415,38.6448,39.8897,19.54
24/03/2010 14:11:30,101233,5,2010.226278,40.0935,38.7713,22.57
26/03/2010 18:35:51,101387,4.7,2010.23226,26.177,38.1457,24.26
26/03/2010 19:25:35,101393,4.1,2010.232355,26.2,38.1865,23.31
2/4/2010 7:37,101843,4.8,2010.250185,35.0493,40.491,19.2
11/4/2010 16:10,102451,4.2,2010.27582,40.8078,39.0662,18.15
13/04/2010 15:18:17,102574,4.2,2010.281199,27.4713,36.1205,25
24/04/2010 05:15:07,103240,4.2,2010.310189,40.1315,38.8042,19.94
24/04/2010 15:01:16,103272,4.8,2010.311304,26.6723,34.817,6.95
26/04/2010 10:30:55,103352,4.2,2010.316269,26.9496,35.2897,3.33
28/04/2010 16:35:03,103503,4.7,2010.322441,27.3238,36.0935,28.18
29/04/2010 10:32:55,103541,4.8,2010.324492,27.3452,35.912,24.15
30/04/2010 17:02:59,103590,4.1,2010.327974,38.8793,37.4757,22.41
8/5/2010 1:46,104089,4.1,2010.348148,40.0485,38.7992,19.31
10/5/2010 18:02,104299,4.1,2010.355483,30.8073,34.928,11.14
11/5/2010 5:23,104336,4.4,2010.356779,25.9708,39.46,25.05
15/05/2010 14:08:23,104675,4.5,2010.368737,30.139,41.1778,22.59
15/05/2010 20:12:19,104693,4.3,2010.36943,29.991,35.6875,19.24
22/05/2010 02:30:33,105039,4.2,2010.386588,41.1112,39.336,13.72
26/05/2010 14:22:21,105479,4.5,2010.398901,29.6883,36.7312,20.66
29/05/2010 05:10:07,105601,4.4,2010.406069,26.7282,40.9422,26.12
6/6/2010 7:02,106204,4,2010.428201,26.0113,38.9957,15.47
7/6/2010 21:45,106290,4.2,2010.43262,36.102,37.7448,18.77
8/6/2010 4:26,106323,4.2,2010.433383,36.1248,37.747,22.48
11/6/2010 10:56,106581,4.3,2010.442345,28.9493,40.4317,18.05
4/7/2010 5:04,107959,4.3,2010.504689,37.469,40.0247,19.22
15/07/2010 05:35:31,108634,4.3,2010.534885,27.4003,36.8,22.42
16/07/2010 08:11:04,108710,4.6,2010.537921,26.5463,36.6862,43.12
16/07/2010 18:53:19,108753,4.9,2010.539143,24.9672,39.2082,25.33
18/07/2010 20:56:19,108880,4.1,2010.544856,41.8307,40.0077,13.67
21/07/2010 20:12:13,109110,4.3,2010.552991,29.9603,34.5158,22.46
25/07/2010 17:06:19,109321,4.3,2010.563596,30.3463,36.9807,7.32
4/8/2010 20:38,110013,4.2,2010.591398,27.0433,37.4865,12.66
5/8/2010 5:31,110034,4.2,2010.592411,35.5513,37.724,7.56
8/8/2010 0:24,110261,4.3,2010.600046,27.8417,36.4767,22.93
12/8/2010 2:23,110554,4.9,2010.611231,27.5543,39.6857,7.02
16/08/2010 03:09:00,110809,4,2010.622277,31.632,40.8477,10.83
16/08/2010 06:41:21,110818,4.3,2010.622681,38.9226,39.7218,15.27
4/9/2010 8:35,112027,4.1,2010.674954,26.5182,35.6752,6.92
7/9/2010 14:17,112262,4.1,2010.683824,27.5943,36.9763,26.31
7/9/2010 16:30,112270,4.3,2010.684077,34.8693,40.8503,15.89
17/09/2010 10:17:05,112768,4.8,2010.710763,39.0208,38.1092,20.16
27/09/2010 04:26:06,113399,4.1,2010.737493,43.9141,37.6028,1.98
1/10/2010 21:05,113713,4,2010.750352,42.5155,38.2302,5
3/10/2010 15:21,113802,4.9,2010.755177,27.4787,35.3578,7.72
3/10/2010 15:35,113803,4,2010.755205,26.632,35.2323,5.95
3/10/2010 17:49,113804,4.5,2010.755459,28.1925,40.817,7
5/10/2010 23:43,113911,4.1,2010.761612,27.952,38.0022,17.11
11/10/2010 18:03,114281,4.1,2010.777405,27.2912,37.8858,6.99
14/10/2010 09:08:23,114459,4.8,2010.784605,29.5165,36.229,40.7
15/10/2010 05:33:08,114524,4,2010.786935,30.3323,35.8223,50.11
19/10/2010 14:32:12,114838,4.3,2010.79892,33.1148,39.3917,7.02
21/10/2010 09:48:43,114927,4.2,2010.80386,25.9718,38.8685,37.28
29/10/2010 06:32:42,115322,4,2010.825405,25.95,40.3092,6.87
29/10/2010 13:46:44,115341,4.4,2010.82623,30.6768,37.1578,101.63
3/11/2010 2:51,115792,5.1,2010.838682,26.3147,40.3997,28.9
4/11/2010 13:11,115961,4.2,2010.842602,28.313,36.304,7.11
6/11/2010 11:57,116129,4.1,2010.847941,40.2092,39.5192,12.73
7/11/2010 5:51,116200,4.2,2010.849984,40.1972,39.51,10.96
11/11/2010 20:08,116437,4.7,2010.862572,27.3632,37.8757,28.06
14/11/2010 05:21:44,116703,4.1,2010.869105,27.3385,37.8558,18.66
14/11/2010 23:08:25,116766,5.1,2010.871135,35.987,36.6053,24.17
16/11/2010 10:50:31,116840,4.7,2010.87521,36.3892,37.3708,21.22
4/12/2010 3:49,117937,4,2010.923724,26.7175,36.8725,25.28
5/12/2010 23:20,118023,4.4,2010.928691,28.3775,35.2735,27.48
11/12/2010 23:02,118344,4.5,2010.945096,25.5425,38.4553,37.99
14/12/2010 23:02:00,118451,4.2,2010.953314,27.9827,36.7845,55
26/12/2010 05:08:20,119065,4.4,2010.984148,25.9935,40.312,21.51
26/12/2010 15:34:02,119092,4.3,2010.985339,40.0239,39.9956,12.36
2/1/2011 4:18,119521,4.3,2011.003231,28.5686,34.1418,2.9
20/01/2011 02:09:36,120763,4.4,2011.052301,29.7567,40.734,24.01
21/01/2011 07:25:46,120852,4,2011.055643,31.5802,35.6758,7.37
3/2/2011 15:27,121576,4.1,2011.092176,39.216,38.4575,18.88
5/2/2011 7:17,121693,4,2011.096722,29.0512,37.9045,10.09
6/2/2011 2:08,121736,4.1,2011.098876,27.2522,37.8567,23.19
20/02/2011 14:13:56,122574,4.4,2011.138611,34.8145,40.5883,18.89
22/02/2011 09:11:44,122676,4.5,2011.143515,42.3498,38.9868,18.1
22/02/2011 09:16:06,122678,4.2,2011.143524,42.3733,38.996,27.4
22/02/2011 18:15:52,122747,4.4,2011.144551,42.3288,38.9658,4.25
6/3/2011 7:58,123518,4.4,2011.176253,40.3657,39.2282,11.49
9/3/2011 7:04,123643,4.1,2011.184368,28.0383,40.3957,19.68
14/03/2011 18:57:09,123963,4.7,2011.199424,44.1717,38.601,12.47
16/03/2011 11:18:00,124096,4.4,2011.20403,30.6497,37.2482,23.95
16/03/2011 16:08:10,124119,4,2011.204582,25.0222,38.9842,5.03
17/03/2011 02:13:30,124130,4,2011.205733,36.5855,43.1203,20.94
29/03/2011 00:53:09,124874,4.3,2011.238457,29.0673,39.1602,6.97
30/03/2011 17:07:20,125058,4.7,2011.24305,27.8512,40.03,24.19
1/4/2011 13:29,125195,6.2,2011.248116,26.4011,35.4819,8.99
1/4/2011 13:45,125197,4,2011.248146,26.6068,35.896,19.19
3/4/2011 23:42,125324,4,2011.254761,28.7708,36.4203,21.87
22/04/2011 07:50:44,126550,4,2011.305005,25.3033,40.1975,39.98
23/04/2011 05:22:10,126613,4.1,2011.307462,35.5765,37.4867,29.8
30/04/2011 15:26:03,127111,4.5,2011.327789,42.5258,38.1832,5
1/5/2011 15:04,127154,4.1,2011.330488,28.0227,39.0602,24.88
8/5/2011 6:50,127676,4.9,2011.348727,27.2632,36.8552,18.22
19/05/2011 19:03:45,128568,4,2011.380258,26.7413,36.1608,58.47
19/05/2011 20:15:22,128573,5.7,2011.380395,29.082,39.1328,24.46
21/05/2011 21:43:08,129252,4,2011.386041,29.0513,39.1037,7
22/05/2011 02:12:08,129269,4,2011.386553,31.399,36.3253,13.7
23/05/2011 10:06:38,129624,4,2011.390195,27.1522,39.0988,26.37
24/05/2011 02:55:28,129791,4.2,2011.392115,29.0217,39.1013,16.8
27/05/2011 07:43:37,130520,4.4,2011.400882,29.1235,39.1393,19.42
28/05/2011 05:47:16,130669,4.7,2011.4034,29.0408,39.1215,23.02
29/05/2011 01:31:39,130819,4.5,2011.405654,29.0853,39.1425,5.04
29/05/2011 11:02:29,130898,4.6,2011.40674,42.5602,37.2168,11.25
30/05/2011 22:03:35,131192,4,2011.410737,29.0112,39.1567,15.29
4/6/2011 13:51,131874,4.1,2011.423499,29.1018,39.1122,15.63
5/6/2011 21:29,132022,4,2011.42711,29.095,39.143,6.98
9/6/2011 10:03,132446,4.1,2011.436764,28.9677,34.8957,27.35
10/6/2011 22:47,132605,4.7,2011.440957,28.3405,39.0975,34.38
13/06/2011 11:31:00,132846,4,2011.44789,33.953,38.3815,10.51
14/06/2011 23:14:23,132991,4.6,2011.451968,28.8722,34.961,22.06
15/06/2011 18:23:10,133071,4,2011.454154,28.7742,36.5967,25.98
18/06/2011 14:57:16,133371,4.6,2011.461981,27.672,35.2593,26.83
23/06/2011 07:34:43,133752,5.3,2011.474838,39.6307,38.5562,13.42
23/06/2011 12:00:06,133779,4,2011.475343,39.6008,38.5867,19.2
27/06/2011 21:13:58,134084,5,2011.487355,29.026,39.1108,18.27
27/06/2011 21:28:50,134091,4.4,2011.487384,29.0443,39.1217,12.15
29/06/2011 11:40:47,134386,4,2011.491744,29.0032,39.1232,9.28
29/06/2011 19:48:05,134433,4.4,2011.492671,35.8647,37.3907,26.19
2/7/2011 21:30,134677,4.9,2011.501086,26.4198,36.4145,65.12
3/7/2011 14:16,134735,4.1,2011.502999,29.0147,39.1037,10.78
10/7/2011 4:23,135219,4.3,2011.521049,44.1793,38.4457,2.88
11/7/2011 16:09,135295,4.7,2011.525132,29.9733,40.1382,26.14
13/07/2011 01:31:48,135401,4.3,2011.528942,29.0328,39.123,14.7
17/07/2011 19:51:49,135717,4,2011.541994,29.1243,39.0638,13.84
19/07/2011 21:16:52,135896,4.1,2011.547635,29.093,39.1048,17.66
25/07/2011 17:57:20,136316,5.1,2011.563694,27.7498,40.8195,6.97
27/07/2011 09:58:13,136512,4.8,2011.568261,31.8802,38.3278,17.79
1/8/2011 21:43,136823,4,2011.583302,27.3268,35.8049,11.04
4/8/2011 3:13,136968,4.4,2011.589409,39.6348,38.5952,22.2
10/8/2011 19:31,137389,4,2011.607709,29.8533,35.9533,34.32
12/8/2011 9:36,137461,4.3,2011.612056,26.8501,34.8129,26.43
16/08/2011 07:53:31,137705,4.3,2011.622819,35.885,39.0453,12.33
16/08/2011 17:30:06,137743,4.3,2011.623916,28.9103,40.434,17.01
24/08/2011 15:47:25,138274,4.1,2011.645638,39.9348,39.4695,14.32
25/08/2011 04:19:23,138300,4.3,2011.647069,29.0957,39.139,22.54
4/9/2011 17:41,138818,4.2,2011.675992,31.1362,35.7175,24.28
5/9/2011 11:42,138842,4.3,2011.678049,28.7975,36.1967,50.79
7/9/2011 13:30,138939,4.2,2011.683734,36.3095,37.3514,7.28
10/9/2011 2:22,139123,4.3,2011.690682,26.5112,36.8232,21.5
22/09/2011 03:22:33,139913,5.4,2011.723673,38.6777,39.6597,7.18
30/09/2011 04:27:23,140508,4.4,2011.745714,38.6715,39.629,10.1
30/09/2011 20:40:14,140559,4.3,2011.747565,35.1583,37.9873,12.12
1/10/2011 7:07,140581,4.2,2011.748758,41.3053,41.4352,7.19
8/10/2011 22:10,141092,4,2011.769655,28.057,39.0052,25.38
10/10/2011 7:14,141176,4,2011.773429,39.2525,38.4543,15.68
12/10/2011 20:51,141280,4.2,2011.780463,30.1255,35.4272,38.19
13/10/2011 14:44:42,141319,4.3,2011.782505,25.3243,40.2382,30.19
13/10/2011 17:14:41,141325,4.2,2011.78279,31.8995,35.6878,38.86
15/10/2011 08:27:01,141421,4,2011.787266,30.1137,35.3768,42.75
23/10/2011 10:41:20,141933,6.7,2011.809439,43.4657,38.689,19.02
23/10/2011 17:08:36,142051,4,2011.810176,42.2482,39.0273,11.5
24/10/2011 10:14:41,142303,4.2,2011.812128,28.7075,36.5233,23.32
24/10/2011 13:07:55,142326,4.4,2011.812458,43.5507,38.9292,13.31
25/10/2011 19:55:24,142746,4.1,2011.815973,43.5737,38.5842,1.06
26/10/2011 15:14:37,142933,4.3,2011.818178,43.5468,38.6657,12.34
26/10/2011 19:45:29,142969,4.1,2011.818694,43.2045,38.7788,5.04
26/10/2011 23:15:06,230103,4.2,2011.819093,43.6701,38.8781,14.77
27/10/2011 05:29:11,143056,4.2,2011.819804,43.3738,38.6923,20.26
27/10/2011 08:04:22,143087,5.6,2011.8201,43.8343,37.3807,21.61
27/10/2011 15:41:34,143144,4.1,2011.820969,43.5475,38.9198,10.37
28/10/2011 00:25:32,143240,4.1,2011.821966,43.1673,38.557,11.18
28/10/2011 08:48:08,143340,4.2,2011.822923,43.5613,38.661,20.98
28/10/2011 09:47:55,143359,4.5,2011.823036,43.507,38.7587,19.22
30/10/2011 01:55:04,143719,4.6,2011.827616,43.6128,38.7298,22.36
30/10/2011 04:29:10,143751,4.2,2011.827909,43.3052,38.7458,19.88
31/10/2011 16:57:58,144132,4,2011.832074,43.3535,38.7247,19.71
2/11/2011 4:34,144501,4.8,2011.836138,43.5908,38.8847,18.03
2/11/2011 11:43,144550,4.8,2011.836954,43.9003,37.2538,7.78
2/11/2011 16:52,144594,4.1,2011.837542,43.0445,38.7185,19.32
2/11/2011 20:48,144653,4.4,2011.837992,43.3808,38.7597,24.51
4/11/2011 12:56,145063,4,2011.842573,43.5368,38.743,19.96
6/11/2011 0:24,145455,4.3,2011.846622,43.2175,38.6997,21.39
6/11/2011 20:55,145676,4.1,2011.848965,43.1767,38.5885,19.18
6/11/2011 20:56,145677,4.5,2011.848967,25.929,36.2595,13.71
7/11/2011 15:54,145866,4.8,2011.851132,43.6323,38.6634,4.43
8/11/2011 14:35,146029,4.4,2011.853721,43.6332,38.7045,17.07
8/11/2011 17:24,146059,4.3,2011.854043,43.168,38.6632,18
8/11/2011 22:05,146118,5.4,2011.854577,43.0778,38.7192,8.36
9/11/2011 19:23,146290,5.6,2011.857008,43.2825,38.4382,21.47
11/11/2011 13:45,146619,4.1,2011.861844,43.4045,38.7097,15.26
12/11/2011 17:05,146799,4,2011.864965,43.5143,38.6733,17.74
12/11/2011 18:20,146808,4.6,2011.865107,43.173,38.6323,19.15
12/11/2011 19:53,146827,4.2,2011.865285,43.3035,38.4673,8.84
13/11/2011 03:44:00,146915,4,2011.86618,43.0153,38.425,13.46
13/11/2011 19:57:29,147022,4.1,2011.868032,43.5038,38.845,5
14/11/2011 09:46:46,147142,4.4,2011.86961,28.9153,36.061,40.51
14/11/2011 16:53:58,147184,4.2,2011.870422,43.7385,38.811,15.17
14/11/2011 22:08:14,147223,5.1,2011.87102,43.0833,38.7038,23.32
17/11/2011 02:37:18,147700,4.4,2011.877012,41.5725,39.1645,19.61
18/11/2011 17:39:39,147978,5.2,2011.881468,43.8528,38.8022,8
19/11/2011 08:08:55,148098,4.1,2011.883122,38.7132,38.1195,20.15
20/11/2011 11:20:30,148284,4,2011.886226,43.7835,38.8253,6.97
21/11/2011 20:55:56,148468,4.6,2011.890061,43.2057,38.6695,22.74
21/11/2011 21:00:35,148469,4.6,2011.89007,43.1395,38.6913,1.91
22/11/2011 04:50:37,148549,4.5,2011.890964,35.893,39.0248,11.12
24/11/2011 00:48:07,148839,4.5,2011.895982,43.0282,38.6333,15.9
26/11/2011 19:22:32,149127,4.2,2011.903582,43.2958,38.4687,12.76
29/11/2011 14:07:18,149442,4.4,2011.911201,28.4312,35.9482,36.74
30/11/2011 00:47:21,149497,5,2011.912419,43.2905,38.47,19.79
2/12/2011 16:53,149864,4,2011.919736,43.2808,38.7312,20.99
3/12/2011 1:30,149898,4.3,2011.920721,43.785,38.8513,4.25
4/12/2011 22:15,150157,4.9,2011.925828,43.2998,38.4817,12.22
5/12/2011 8:17,150232,5,2011.926974,26.3337,38.8435,33.8
6/12/2011 2:55,150332,4.7,2011.929102,43.616,38.833,15.36
6/12/2011 15:46,150422,4.6,2011.930568,43.8767,37.2637,3.19
8/12/2011 21:52,150703,4.4,2011.936744,43.5832,38.6995,14.56
9/12/2011 6:21,150741,4,2011.937712,43.6603,38.861,16
10/12/2011 5:07,150859,4.2,2011.940312,43.5733,38.9117,10.28
10/12/2011 5:15,150860,4.2,2011.940325,30.1883,38.8625,13.44
12/12/2011 10:28,151046,4.3,2011.946401,43.1958,38.597,22.14
12/12/2011 11:56,151055,4.2,2011.946569,43.3912,38.6927,18.19
15/12/2011 06:38:00,151398,4.3,2011.954182,30.2932,37.0073,77.6
17/12/2011 05:28:58,151619,4,2011.95953,43.6172,38.817,12.97
21/12/2011 17:07:02,152068,4.4,2011.971817,43.2288,38.7238,18.39
27/12/2011 07:51:46,152601,4.4,2011.987199,27.1563,37.9778,21.3
27/12/2011 19:18:52,152645,4.4,2011.988506,43.6352,38.9225,5.7
27/12/2011 22:17:59,152650,4.1,2011.988847,43.6328,38.9395,6.59
30/12/2011 00:35:46,152902,4.2,2011.994589,43.6472,38.7285,18.64
6/1/2012 0:16,153510,4.2,2012.013693,43.528,38.7325,12.82
6/1/2012 2:06,153527,4.2,2012.013902,42.6005,38.0172,22.67
6/1/2012 3:13,153534,4,2012.014028,42.6072,40.8343,1.25
6/1/2012 20:35,153601,4,2012.016005,28.9435,36.3888,49.48
10/1/2012 11:45,153928,4,2012.025928,43.5142,38.7777,20.06
10/1/2012 21:55,153953,4.2,2012.027087,35.2695,39.3767,7.16
12/1/2012 0:26,154046,4.6,2012.030105,31.2203,36.0358,32.69
14/01/2012 05:52:33,154271,4.2,2012.036188,38.3527,40.0428,12.5
19/01/2012 11:00:54,154672,4,2012.050434,43.1112,38.7297,15.54
20/01/2012 09:57:37,154735,4.5,2012.053046,43.4975,38.7032,21.32
21/01/2012 00:45:01,154779,4.1,2012.05473,41.6932,39.9183,19.93
26/01/2012 06:27:53,155213,4.1,2012.069042,27.0091,35.4082,69.86
27/01/2012 17:43:19,155332,4.2,2012.073056,27.1508,37.4838,13.51
27/01/2012 19:06:50,155341,4,2012.073214,27.1838,37.5073,7.06
29/01/2012 04:14:58,155472,4.2,2012.076987,43.5865,38.8345,17.62
29/01/2012 21:03:01,155511,4.2,2012.078899,26.0447,38.7387,32.39
8/2/2012 12:28,156239,4.1,2012.105246,44.2178,38.6273,6.16
8/2/2012 19:57,156265,4.2,2012.106097,27.8725,39.2112,6.99
10/2/2012 12:06,156415,4.6,2012.110668,30.7035,33.7173,23.17
12/2/2012 4:49,156545,4.1,2012.115303,38.6665,37.4407,23.16
12/2/2012 19:17,156570,4.2,2012.11695,27.3343,36.7952,21.18
15/02/2012 02:34:08,156788,4.6,2012.123243,28.5705,36.2727,36.52
16/02/2012 11:01:03,156889,4.6,2012.126937,37.3995,38.6323,14.63
17/02/2012 09:32:57,156989,4.6,2012.129502,43.216,38.7432,7.02
20/02/2012 00:50:02,157173,4.1,2012.136707,43.2463,38.7567,22.94
20/02/2012 06:34:26,157192,4.4,2012.13736,27.475,38.1412,23.46
24/02/2012 01:00:04,157550,4,2012.147655,26.0725,39.5937,23.52
24/02/2012 13:07:10,157600,4.5,2012.149035,43.5653,38.8278,22.09
29/02/2012 15:19:43,157945,4,2012.162947,43.2211,38.7349,12.68
3/3/2012 12:02,158123,4,2012.170769,43.607,38.7437,15.75
7/3/2012 15:08,158397,4,2012.182051,43.0395,38.6527,19.1
11/3/2012 18:28,158708,4.2,2012.19336,44.0867,38.5527,3.87
13/03/2012 03:24:12,158798,4,2012.197109,43.696,38.4668,6.97
13/03/2012 10:44:50,158821,4.5,2012.197945,31.5428,35.6057,16.06
23/03/2012 12:37:52,159669,4,2012.225482,26.065,39.6112,24.8
23/03/2012 15:43:37,159696,4.4,2012.225834,43.6092,38.9013,6.53
24/03/2012 06:57:46,159742,4.2,2012.227569,43.6553,38.8948,9.7
26/03/2012 10:35:33,159912,5,2012.233446,42.276,39.234,16.96
29/03/2012 10:13:32,160143,4.2,2012.241601,30.004,38.6035,12.77
4/4/2012 0:33,160541,4.3,2012.256893,29.4537,37.921,23.39
4/4/2012 9:41,160581,4.4,2012.257934,43.5835,38.8607,15.42
4/4/2012 11:05,160594,4.7,2012.258093,37.0705,36.9538,20.71
4/4/2012 14:18,160609,4.3,2012.25846,41.0317,39.3475,18.65
10/4/2012 16:40,161009,4,2012.275122,39.0462,38.1457,13.81
12/4/2012 9:32,161126,4,2012.279775,43.0678,38.6813,16.5
13/04/2012 00:04:48,161185,4.3,2012.28143,44.1672,39.03,4.28
13/04/2012 04:22:08,161200,4.3,2012.281918,43.2283,38.6763,22.51
16/04/2012 10:10:47,161414,4.7,2012.290776,29.1222,39.1227,6.9
16/04/2012 10:11:09,161415,4.6,2012.290777,29.136,39.1097,7
17/04/2012 20:45:16,161595,4.5,2012.294712,29.1142,39.1468,6.99
18/04/2012 23:30:53,161702,4.2,2012.297759,43.5255,38.904,13.18
19/04/2012 19:52:41,161802,4.5,2012.300077,29.1382,39.111,7.49
20/04/2012 16:39:16,161902,4.4,2012.302442,29.0975,39.1525,20.59
23/04/2012 16:14:37,162224,4.3,2012.310592,29.1438,39.124,6.31
23/04/2012 16:14:54,162225,4,2012.310593,29.149,39.0545,6.96
25/04/2012 10:06:59,162426,4.1,2012.315359,24.9395,40.1867,33.05
26/04/2012 22:05:33,162546,4.8,2012.319455,29.1128,39.1312,25.54
28/04/2012 03:17:05,162779,4.6,2012.322778,40.741,38.5172,22.47
1/5/2012 14:48,163057,5,2012.332287,26.6262,38.646,26.27
3/5/2012 6:24,163255,4,2012.336795,33.7618,36.0403,15.17
3/5/2012 15:20,163298,5.4,2012.337812,29.11,39.1245,10.59
4/5/2012 5:38,163526,4.2,2012.33944,27.018,40.3278,23.85
8/5/2012 7:31,164167,4.3,2012.350583,28.5287,37.0355,23.36
9/5/2012 6:24,164297,4,2012.353189,42.8377,39.8542,8.8
9/5/2012 17:49,164363,4.3,2012.354488,29.1572,39.1032,8.98
17/05/2012 09:41:56,165046,4.3,2012.375421,27.178,35.8152,14.71
18/05/2012 01:47:53,165098,4,2012.377254,27.9018,39.4612,7.01
19/05/2012 00:09:51,165181,4,2012.3798,43.2185,38.747,22.03
19/05/2012 12:21:04,165247,4.2,2012.381188,27.5747,36.9345,18.38
24/05/2012 14:09:07,165692,4.1,2012.395054,29.9408,35.8815,19.23
25/05/2012 11:22:39,165784,4.8,2012.39747,38.5873,38.1522,12.22
4/6/2012 14:19,166595,4.6,2012.425129,28.202,36.9163,12.11
7/6/2012 20:54,166915,5.1,2012.434074,27.9043,40.8628,26.96
9/6/2012 14:33,167093,4.2,2012.438815,28.4823,37.0387,20.92
10/6/2012 12:44,167145,6,2012.441341,28.9073,36.5302,33.77
10/6/2012 13:01,167148,4,2012.441374,29.2245,36.483,7.34
13/06/2012 06:40:31,167613,4.3,2012.448847,29.1483,39.107,21.58
14/06/2012 06:49:48,167716,4.1,2012.451597,42.4628,37.253,8.26
14/06/2012 16:46:06,167774,4.8,2012.452729,29.0642,36.3662,32.89
14/06/2012 19:17:43,167784,4.2,2012.453016,42.5203,38.0155,4.51
15/06/2012 23:48:14,167904,4.2,2012.456262,42.4585,37.2097,8.69
19/06/2012 01:46:13,168150,4.9,2012.464682,29.1593,39.1168,25.91
20/06/2012 03:06:35,168243,4.1,2012.467567,26.4551,34.6887,69.69
20/06/2012 19:22:35,168282,4,2012.469419,30.5245,36.0688,43.38
23/06/2012 18:47:12,168586,4.6,2012.477549,31.068,35.7657,19.35
24/06/2012 20:07:21,168678,5,2012.480433,43.6672,38.7333,23.62
